crystal_system,formation,slices
1,-9.0,Ni Ni Mo Mo Mo Mo Mo Mo Mo Mo Mo Mo P P P P 0 12 o o o 0 12 + + o 0 4 o + o 0 2 o o o 0 2 + o o 0 10 o o o 0 10 + + o 0 8 o o o 0 8 o o o 0 11 o o o 0 7 o + o 0 11 o o o 0 5 o o o 1 3 o - - 1 3 o o - 1 10 o o o 1 15 o - o 1 14 - - o 1 14 o o o 1 11 - o - 1 11 o o - 1 4 o o o 1 9 o o - 1 9 o o o 1 6 o o o 1 5 o o o 2 13 - - o 2 13 - o o 2 13 o + o 2 15 - o o 2 4 o + o 2 4 o o o 2 9 o + o 2 8 o o o 2 14 o + o 2 6 o o o 2 10 o o o 2 11 o o o 3 14 o o o 3 14 + + o 3 10 o + o 3 5 o o + 3 5 o o o 3 12 o + o 3 15 o o o 3 6 o o o 3 7 o + + 3 9 o o o 3 8 + + + 3 11 o + + 4 14 - - - 4 13 - - o 4 13 o - o 4 13 o o o 4 6 - - o 4 6 o o o 4 5 o - - 4 11 o - o 4 10 o - - 4 8 o o o 4 12 o o o 5 9 o o o 5 9 o + + 5 14 o o + 5 7 o o + 5 7 o o o 5 6 o o + 5 12 o + o 5 15 + o o 5 11 o o + 6 10 o o o 6 11 o o o 6 15 o + o 6 12 + + o 6 12 + + o 6 14 o o + 7 15 o o o 7 13 o o o 7 10 o o o 7 10 + o o 7 9 o - o 7 11 o - o 7 14 + o o 8 12 o o + 8 12 + + o 8 15 + + + 8 10 + o o 8 11 + o + 8 14 + o o 8 14 + + o 8 13 + + + 8 15 o o o 8 11 + + o 8 12 + + + 9 13 - - o 9 14 - o o 9 10 o o o 9 13 o o + 9 11 o o o 9 12 o - o 10 11 - - o 10 11 o o o 12 13 o o o 12 14 + o o 14 15 o o o 14 15 + + o i u y 1s 1s 1s r x z 1s 1s 1s f i y 1s 1s 2s l r z 1s 1s 2s x f y 1s 1s 1s u l z 1s 1s 1s r x y 1s 1s 2s i u z 1s 1s 2s l r y 1s 1s 1s f i z 1s 1s 1s u l y 1s 1s 2s x f z 1s 1s 2s x r z 1s 1s 1s u i y 1s 1s 1s r l z 1s 1s 2s i f y 1s 1s 2s l u z 1s 1s 1s f x y 1s 1s 1s u i z 1s 1s 2s x r y 1s 1s 2s i f z 1s 1s 1s r l y 1s 1s 1s f x z 1s 1s 2s l u y 1s 1s 2s
1,-9.0,Ti Ti Ti B B B C C C 0 8 o o o 0 8 o + o 0 4 o o o 0 4 o + o 0 4 + + o 1 5 o o o 1 5 + o o 1 5 + + o 1 8 + + o 1 7 o + o 1 7 o o o 2 6 o o o 2 6 o + o 2 6 + + o 2 8 + + o 2 4 o o o 2 4 + + o 2 4 + o o 2 5 + + o 3 6 o o o 3 6 + o o 3 6 + + o 3 7 o + o 3 7 o o o 3 7 + + o 4 8 o o - 4 8 + o - 4 8 o o - 5 8 o o o 5 7 - o o 5 7 o o o 6 7 o + o 6 8 o o o i u y 1s 1s 1s r x z 1s 1s 1s f i y 1s 1s 2s l r z 1s 1s 2s x f y 1s 1s 1s u l z 1s 1s 1s r x y 1s 1s 2s i u z 1s 1s 2s l r y 1s 1s 1s f i z 1s 1s 1s u l y 1s 1s 2s x f z 1s 1s 2s x r z 1s 1s 2s u i y 1s 1s 2s r l z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 2s f x y 1s 1s 2s u i z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 2s r l y 1s 1s 2s f x z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,Re Zr Pt Pt 0 3 o + o 0 3 o o o 0 3 + + o 0 2 o + o 0 2 o o o 0 2 + + o 1 2 o o o 1 2 + + o 1 2 + o o 1 3 o o + 1 3 + + + 1 3 + o + 2 3 o o o 2 3 o o + i u y 1s 1s 1s l r z 1s 1s 1s x f y 1s 1s 1s i u z 1s 1s 1s l r y 1s 1s 1s x f z 1s 1s 1s x r z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,Fe Ru 0 0 + + o 0 0 o + o 0 0 + o o 0 1 o + o 0 1 o + + 0 1 o o o 0 1 o o + 0 1 + + o 0 1 + + + 1 1 + + o 1 1 o + o 1 1 + o o i u y 1s 1s 1s l r z 1s 1s 1s x f y 1s 1s 1s i u z 1s 1s 1s l r y 1s 1s 1s x f z 1s 1s 1s x r z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,Fe Rh 0 0 + + o 0 0 o + o 0 0 + o o 0 1 o + o 0 1 o + + 0 1 o o o 0 1 o o + 0 1 + + o 0 1 + + + 1 1 + + o 1 1 o + o 1 1 + o o i u y 1s 1s 1s l r z 1s 1s 1s x f y 1s 1s 1s i u z 1s 1s 1s l r y 1s 1s 1s x f z 1s 1s 1s x r z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,Mn Mn Mn Cr Cr Cr P P P 0 8 o o o 0 5 o o o 0 5 o o + 0 7 o o o 0 7 o o + 0 6 o o o 0 6 o o + 0 4 o o o 0 4 o o + 0 3 o o o 0 3 o o + 1 7 o o o 1 7 o o + 1 4 o + o 1 4 o + + 1 6 o + o 1 6 o + + 1 3 o o o 1 3 o o + 1 8 + + o 1 5 + + o 1 5 + + + 2 6 o o o 2 6 o o + 2 3 o o o 2 3 o o + 2 8 + + o 2 5 + o o 2 5 + o + 2 7 + o o 2 7 + o + 2 4 + + o 2 4 + + + 3 7 o o o 3 6 o o o 3 8 + + - 3 8 + + o 4 8 o o - 4 8 o o o 4 7 o - o 4 6 o o o 5 6 - o o 5 8 o o - 5 8 o o o 5 7 o o o i u y 1s 1s 1s l r z 1s 1s 1s x f y 1s 1s 1s i u z 1s 1s 1s l r y 1s 1s 1s x f z 1s 1s 1s u i y 1s 1s 1s r l z 1s 1s 1s f x y 1s 1s 1s u i z 1s 1s 1s r l y 1s 1s 1s f x z 1s 1s 1s
1,-9.0,Ta Ta Ta Ta Al Al Al Al Al Al W W 0 10 o o o 0 10 + o o 0 7 o o o 0 7 + o o 0 1 o o o 0 1 + + o 0 1 + o o 0 8 o + o 0 8 o o o 0 6 o o o 0 6 + + o 0 4 o o o 0 4 o + o 0 3 o o o 0 9 o o o 0 11 o o o 1 8 - o o 1 4 - o o 1 4 o o o 1 4 o + o 1 9 - - o 1 9 o o o 1 7 o o o 1 11 - o o 1 11 - - o 1 2 o o o 1 10 - o o 1 10 o o o 1 6 o o o 2 9 - - o 2 9 o o o 2 8 - o + 2 5 - o + 2 5 o o + 2 5 o + + 2 11 - o o 2 11 - - o 2 10 - o o 2 10 o o o 2 7 o o + 2 3 - o + 2 3 - - + 2 3 o o + 2 6 o o + 3 5 o o o 3 5 o + o 3 5 + + o 3 10 o o - 3 10 o + o 3 10 o o o 3 7 o o o 3 7 + o o 3 9 o o - 3 9 o o - 3 6 o o o 3 8 o o - 4 8 - - o 4 10 o o o 4 7 o o o 4 7 o - o 4 11 o - o 4 6 o o o 5 9 - - - 5 6 o o - 5 10 o - o 5 7 o - o 5 6 o o - 5 11 o o o 6 9 - o o 6 9 o o o 6 7 o o o 6 7 o - o 7 8 - o o 7 8 o + o 14 11 - o o 14 11 o o o 8 11 o + o 8 11 o o o 9 10 o o o 9 10 + o o i u y 1s 1s 1s r x z 1s 1s 1s f i y 1s 1s 2s l r z 1s 1s 2s x f y 1s 1s 1s u l z 1s 1s 1s r x y 1s 1s 2s i u z 1s 1s 2s l r y 1s 1s 1s f i z 1s 1s 1s u l y 1s 1s 2s x f z 1s 1s 2s x r z 1s 1s 2s u i y 1s 1s 2s r l z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 2s f x y 1s 1s 2s u i z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 2s r l y 1s 1s 2s f x z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,Ta B B 0 2 o o o 0 2 o o + 0 2 o + o 0 2 o + + 0 2 + + o 0 2 + + + 0 1 o o o 0 1 o o + 0 1 + + o 0 1 + + + 0 1 + o o 0 1 + o + 1 2 - o o 1 2 o + o 1 2 o o o i u y 1s 1s 1s r x z 1s 1s 1s f i y 1s 1s 1s l r z 1s 1s 1s x f y 1s 1s 1s u l z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s l r y 1s 1s 1s f i z 1s 1s 1s u l y 1s 1s 1s x f z 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r l z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 1s f x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 1s r l y 1s 1s 1s f x z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,Ti Ti Ti Ti 6 o o o 0 2 o o o 0 2 + + o 0 5 o o o 0 5 o o + 0 4 o + o 0 4 o o o 0 1 o o o 0 1 + o o 0 7 o o o 0 7 o o + 0 3 o o o 0 3 o o + 1 2 o o o 1 2 + + o 1 7 o + o 1 7 o o o 1 5 o + o 1 5 o + + 1 3 o o o 1 3 o o + 1 6 o o o 1 6 o o + 2 6 - - o 2 6 - - + 2 5 - o o 2 5 o o o 2 7 - o o 2 7 o o o 2 4 o o o 2 4 o o + 3 5 o o o 3 5 o - o 3 6 o o - 3 6 o o o 3 4 o o o 3 4 o - o 3 7 o o o 3 7 o - o 4 7 - - o 4 7 o o o 4 6 o o o 4 6 o - o 4 5 o o - 4 5 o o o 5 7 - - o 5 7 o - o 5 6 o o - 5 6 o o o i u y 1s 1s 1s r x z 1s 1s 1s f i y 1s 1s 2s l r z 1s 1s 2s x f y 1s 1s 1s u l z 1s 1s 1s r x y 1s 1s 2s i u z 1s 1s 2s l r y 1s 1s 1s f i z 1s 1s 1s u l y 1s 1s 2s x f z 1s 1s 2s x r z 1s 1s 2s u i y 1s 1s 2s r l z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 2s f x y 1s 1s 2s u i z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 2s r l y 1s 1s 2s f x z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,B B Nb 0 1 o o o 0 1 o o + 0 1 + o o 0 1 + o + 0 1 + + o 0 1 + + + 0 2 o + o 0 2 o + + 0 2 o o o 0 2 o o + 0 2 + + o 0 2 + + + 1 2 - o o 1 2 o o o 1 2 o + o i u y 1s 1s 1s r x z 1s 1s 1s f i y 1s 1s 1s l r z 1s 1s 1s x f y 1s 1s 1s u l z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s l r y 1s 1s 1s f i z 1s 1s 1s u l y 1s 1s 1s x f z 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r l z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 1s f x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 1s r l y 1s 1s 1s f x z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,Ti Ti B B 0 2 o + o 0 2 o o o 0 2 + + o 0 3 o + o 0 3 o o o 0 3 + + o 1 3 o o - 1 3 + + - 1 3 + o - 1 2 o o o 1 2 + + o 1 2 + o o i u y 1s 1s 1s r x z 1s 1s 1s f i y 1s 1s 2s l r z 1s 1s 2s x f y 1s 1s 1s u l z 1s 1s 1s r x y 1s 1s 2s i u z 1s 1s 2s l r y 1s 1s 1s f i z 1s 1s 1s u l y 1s 1s 2s x f z 1s 1s 2s x r z 1s 1s 2s u i y 1s 1s 2s r l z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 2s f x y 1s 1s 2s u i z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 2s r l y 1s 1s 2s f x z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,Tc Tc Tc Tc Tc Tc Se Se 0 2 o o o 0 2 o o + 0 7 o o o 0 7 + o o 0 4 o o o 0 4 + + o 0 3 o + o 0 3 o o o 0 5 o o o 0 5 o o + 0 6 o o o 0 6 o o + 1 5 - o o 1 5 o + o 1 6 - o o 1 6 o o o 1 2 o + o 1 2 o o o 1 4 o + - 1 4 o + o 1 7 o o - 1 7 o o o 1 3 o + - 1 3 o + o 2 6 - - o 2 6 o o o 2 5 - o o 2 5 o o o 2 7 o o - 2 7 o o o 2 4 o o - 2 4 o o o 3 7 o - o 3 7 + o o 3 5 o o o 3 5 o o + 3 4 o o o 3 4 + o o 3 6 o - o 3 6 o - + 4 6 - - o 4 6 - - + 4 7 o o o 4 7 o - o 5 6 o o o 5 6 o - o 5 7 + o - 5 7 + o o i u y 1s 1s 1s r x z 1s 1s 1s f i y 1s 1s 2s l r z 1s 1s 2s x f y 1s 1s 1s u l z 1s 1s 1s r x y 1s 1s 2s i u z 1s 1s 2s l r y 1s 1s 1s f i z 1s 1s 1s u l y 1s 1s 2s x f z 1s 1s 2s x r z 1s 1s 2s u i y 1s 1s 2s r l z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 2s f x y 1s 1s 2s u i z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 2s r l y 1s 1s 2s f x z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,Er B B Ru Ru Ru 0 5 o o o 0 5 o o + 0 5 + + o 0 5 + + + 0 2 o o o 0 2 + o o 0 2 + + o 0 4 o + o 0 4 o + + 0 4 o o o 0 4 o o + 0 3 o o o 0 3 o o + 0 3 + o o 0 3 + o + 0 1 o + o 0 1 o o o 0 1 + + o 0 0 o o + 1 3 o - o 1 3 o - + 1 5 o o o 1 5 o o + 1 4 o o o 1 4 o o + 2 4 - o o 2 4 - o + 2 3 o o o 2 3 o o + 2 5 o o o 2 5 o o + i u y 1s 1s 1s r x z 1s 1s 1s f i y 1s 1s 1s l r z 1s 1s 1s x f y 1s 1s 1s u l z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s l r y 1s 1s 1s f i z 1s 1s 1s u l y 1s 1s 1s x f z 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r l z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 1s f x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 1s r l y 1s 1s 1s f x z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,V B B 0 1 o o o 0 1 o o + 0 1 + o o 0 1 + o + 0 1 + + o 0 1 + + + 0 2 o + o 0 2 o + + 0 2 o o o 0 2 o o + 0 2 + + o 0 2 + + + 1 2 - o o 1 2 o o o 1 2 o + o i u y 1s 1s 1s r x z 1s 1s 1s f i y 1s 1s 1s l r z 1s 1s 1s x f y 1s 1s 1s u l z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s l r y 1s 1s 1s f i z 1s 1s 1s u l y 1s 1s 1s x f z 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r l z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 1s f x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 1s r l y 1s 1s 1s f x z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,Lu Lu Os Os Os Os Os Os 0 4 o o o 0 4 + + o 0 7 o + o 0 7 o o o 0 5 o o o 0 5 o o + 0 3 o o o 0 3 + o o 0 2 o o o 0 2 o o + 0 6 o o o 0 6 o o + 1 7 o o - 1 7 o o o 1 5 o - o 1 5 + o o 1 2 o o o 1 2 + o o 1 3 + o - 1 3 + o o 1 6 o o o 1 6 o - o 1 4 + o - 1 4 + o o 2 6 - - o 2 6 o o o 2 4 o o - 2 4 o o o 2 5 o o o 2 5 o - o 2 7 o o - 2 7 o o o 3 7 - o o 3 7 o + o 3 6 - o o 3 6 - o + 3 4 o + o 3 4 o o o 3 5 o o o 3 5 o o + 4 7 - o o 4 7 o o o 4 6 - - o 4 6 - - + 5 7 o + - 5 7 o + o 5 6 - o o 5 6 o o o i u y 1s 1s 1s r x z 1s 1s 1s f i y 1s 1s 2s l r z 1s 1s 2s x f y 1s 1s 1s u l z 1s 1s 1s r x y 1s 1s 2s i u z 1s 1s 2s l r y 1s 1s 1s f i z 1s 1s 1s u l y 1s 1s 2s x f z 1s 1s 2s x r z 1s 1s 2s u i y 1s 1s 2s r l z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 2s f x y 1s 1s 2s u i z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 2s r l y 1s 1s 2s f x z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,Ta Ta Ta Ta Si Si Si Si Si Si Si Si 0 8 o o o 0 8 + + o 0 8 + o o 0 7 o o o 0 7 + + o 0 7 + o o 0 5 o o o 0 5 + + o 0 5 + o o 0 1 o o o 1 4 o o o 1 4 + + o 1 4 + o o 1 10 o + o 1 10 o o o 1 10 + + o 1 9 o + o 1 9 o o o 2 11 o o o 2 11 + + o 2 11 + o o 2 6 o + o 2 6 o o o 2 6 + + o 2 3 o o - 2 3 o + - 2 3 + + - 2 4 o o - 2 4 + + - 2 4 + o - 3 5 o o o 3 5 + + o 3 5 + o o 3 8 o o + 3 8 + + + 3 7 o + o 3 7 o o o 3 7 + + o 3 10 o + + 4 10 o o o 4 10 - o o 4 10 o o o 4 8 o + o 5 8 o - o 5 9 o o o 5 9 o o o 5 6 o o o 6 11 o o o 6 11 o - o 6 11 + o o 6 11 + o o 6 8 o o + 7 7 o o o 7 7 + o o 7 9 o o o 7 9 o - o 8 9 o o o 8 9 + o o 8 9 + + o 9 10 o + o i u y 1s 1s 1s r x z 1s 1s 1s f i y 1s 1s 2s l r z 1s 1s 2s x f y 1s 1s 1s u l z 1s 1s 1s r x y 1s 1s 2s i u z 1s 1s 2s l r y 1s 1s 1s f i z 1s 1s 1s u l y 1s 1s 2s x f z 1s 1s 2s x r z 1s 1s 2s u i y 1s 1s 2s r l z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 2s f x y 1s 1s 2s u i z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 2s r l y 1s 1s 2s f x z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,Mo Mo Mo P P P Ir Ir Ir 0 6 o o o 0 6 o o + 0 7 o o o 0 7 o o + 0 3 o o o 0 3 o o + 0 5 o o o 0 5 o o + 0 8 o o o 0 4 o o o 0 4 o o + 1 7 - - o 1 7 - - + 1 5 - o o 1 5 - o + 1 8 - o o 1 4 - - o 1 4 - - + 1 3 o o o 1 3 o o + 1 6 o o o 1 6 o o + 2 4 - o o 2 4 - o + 2 8 - o o 2 6 o + o 2 6 o + + 2 7 o o o 2 7 o o + 2 3 o o o 2 3 o o + 2 5 o + o 2 5 o + + 3 5 - o o 3 8 - o - 3 8 - o o 3 4 - o o 3 6 o o o 3 7 o o o 4 5 o o o 4 7 o o o 4 8 o o - 4 8 o o o 4 6 + + o 5 6 o o o 5 7 o - o 5 8 o o - 5 8 o o o i u y 1s 1s 1s l r z 1s 1s 1s x f y 1s 1s 1s i u z 1s 1s 1s l r y 1s 1s 1s x f z 1s 1s 1s u i y 1s 1s 1s r l z 1s 1s 1s f x y 1s 1s 1s u i z 1s 1s 1s r l y 1s 1s 1s f x z 1s 1s 1s
1,-9.0,Nb Nb Nb Nb Nb Nb Nb Nb Nb Nb Si Si Si Si Si Si 0 12 o o o 0 9 o o o 0 6 o o o 0 10 o o o 0 7 o o o 0 14 o o o 0 8 o o o 0 11 o o o 0 3 o o o 0 3 o o + 0 15 o o o 0 5 o o o 0 4 o o o 0 13 o o o 1 14 - o o 1 8 - o o 1 2 - o o 1 2 o o o 1 10 o o o 1 11 o + o 1 6 o o o 1 7 o o o 1 5 o o o 1 9 o o o 1 12 o o o 1 4 o o o 1 15 o + o 1 13 o + o 2 7 - - - 2 12 - - o 2 5 - o - 2 14 - o - 2 8 - o - 2 11 - o - 2 10 o o - 2 9 o o o 2 6 o o o 2 13 o o - 2 4 o o o 2 5 o + o 3 6 o o - 3 9 o o - 3 12 o o o 3 15 o o - 3 8 o o - 3 5 o o o 3 10 o o o 3 13 + o o 3 7 o o - 3 4 o o o 3 11 o o o 3 8 o o - 4 13 o o o 4 6 + + o 4 11 o o o 4 12 o o + 4 7 o o o 4 8 o o o 4 9 + + o 4 9 + + + 4 10 o o o 4 5 o o o 4 5 o o + 5 10 o o + 5 11 o o o 5 14 o o + 5 7 o o o 5 7 o o + 5 8 o o o 5 6 + o + 5 15 o o o 5 12 o o + 6 9 o - o 6 9 o - + 6 12 o o o 6 13 o o o 6 10 o o + 6 11 o o o 6 14 o o o 6 15 o o + 7 12 o o o 7 10 o + o 7 8 o o o 7 14 o o o 7 15 o o o 7 13 + + o 7 10 + + + 7 11 + + o 8 11 o o o 8 14 o o + 8 15 o o o 8 12 o o + 8 10 o + o 8 14 o + + 9 15 o o o 9 11 o o o 9 10 o - o 9 14 o - + 9 12 + o o 9 13 + o + 10 11 o o o 10 11 o o + 12 13 o o o 12 13 o o + 14 15 - - o 14 15 - - + i u y 1s 1s 1s l r z 1s 1s 1s x f y 1s 1s 1s i u z 1s 1s 1s l r y 1s 1s 1s x f z 1s 1s 1s u i y 1s 1s 1s r l z 1s 1s 1s f x y 1s 1s 1s u i z 1s 1s 1s r l y 1s 1s 1s f x z 1s 1s 1s
1,-9.0,V V Pt Pt 0 2 o o o 0 2 + + o 0 2 + o o 0 3 o + o 0 3 o o o 0 3 + + o 0 1 o o o 0 1 o o + 1 2 o o - 1 2 + + - 1 2 + o - 1 3 o + o 1 3 o o o 1 3 + + o i u y 1s 1s 1s l r z 1s 1s 1s x f y 1s 1s 1s i u z 1s 1s 1s l r y 1s 1s 1s x f z 1s 1s 1s x r z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,Nb Nb Nb Nb Nb Nb Pt Pt 0 7 o o o 0 7 + o o 0 5 o o o 0 5 o o + 0 1 o o o 0 1 + + o 0 2 o + o 0 2 o o o 0 4 o o o 0 4 o o + 0 6 o o o 0 6 o o + 1 6 - - o 1 6 - - + 1 2 - o o 1 2 o o o 1 5 o o o 1 5 o o + 1 7 o o o 1 7 o - o 1 3 o o o 1 3 o o + 2 3 o o o 2 3 o o + 2 7 o - o 2 7 + o o 2 4 o o o 2 4 o o + 2 6 o - o 2 6 o - + 3 7 o - - 3 7 o - o 3 6 - - o 3 6 o - o 3 4 - - o 3 4 o o o 3 5 o o o 3 5 o - o 4 5 o o o 4 5 + o o 4 6 o o o 4 6 o - o 4 7 + o - 4 7 + o o 5 6 - - o 5 6 o o o 5 7 o o - 5 7 o o o i u y 1s 1s 1s r x z 1s 1s 1s f i y 1s 1s 2s l r z 1s 1s 2s x f y 1s 1s 1s u l z 1s 1s 1s r x y 1s 1s 2s i u z 1s 1s 2s l r y 1s 1s 1s f i z 1s 1s 1s u l y 1s 1s 2s x f z 1s 1s 2s x r z 1s 1s 2s u i y 1s 1s 2s r l z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 2s f x y 1s 1s 2s u i z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 2s r l y 1s 1s 2s f x z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,Hf Hf Hf Ge Ge Ge Ru Ru Ru 0 7 o o o 0 7 o o + 0 5 o o o 0 5 o o + 0 3 o o o 0 6 o o o 0 6 o o + 0 8 o o o 0 8 o o + 0 4 o o o 0 4 o o + 1 6 - - o 1 6 - - + 1 7 o o o 1 7 o o + 1 4 - - o 1 4 - - + 1 8 - - o 1 8 - - + 1 5 o - o 1 3 o o o 1 3 o o + 2 8 - - o 2 3 - o o 2 3 - o + 2 6 - o o 2 6 - o + 2 7 o o o 2 7 o o + 2 4 - - o 2 4 - - + 2 5 o o o 2 5 o o + 3 5 o - o 3 7 o o o 3 8 o - - 3 8 o - o 3 6 o - o 3 4 o o o 4 8 o o - 4 8 o o o 4 5 o o o 4 6 o o o 4 7 + + o 5 6 - o o 5 7 o o o 5 8 o o - 5 8 o o o i u y 1s 1s 1s l r z 1s 1s 1s x f y 1s 1s 1s i u z 1s 1s 1s l r y 1s 1s 1s x f z 1s 1s 1s u i y 1s 1s 1s r l z 1s 1s 1s f x y 1s 1s 1s u i z 1s 1s 1s r l y 1s 1s 1s f x z 1s 1s 1s
1,-9.0,Rh Rh 0 0 + + o 0 0 o + o 0 0 + o o 0 1 o + o 0 1 o + + 0 1 o o o 0 1 o o + 0 1 + + o 0 1 + + + 1 1 + + o 1 1 o + o 1 1 + o o i u y 1s 1s 1s l r z 1s 1s 1s x f y 1s 1s 1s i u z 1s 1s 1s l r y 1s 1s 1s x f z 1s 1s 1s x r z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 1s l u y 1s 1s 1s
1,-9.0,Ta Ta Ta V V V V V V V Si Si Si Si Si Si 0 6 o o o 0 6 + + o 0 9 o o o 0 9 + + o 0 4 o o o 0 4 + o o 0 4 + + o 0 8 o + o 0 3 o o o 0 3 o o o 0 15 o o o 0 11 o o o 0 10 o o o 0 5 o o o 1 10 o o - 1 8 o o - 1 5 o - - 1 5 + o - 1 14 o o - 1 7 o o o 1 7 o o o 1 15 o - o 1 2 o - o 1 2 + o o 1 3 o o - 1 13 o o o 1 13 + o o 1 11 o o - 2 4 o o o 2 4 + + o 2 13 o o o 2 6 o o o 2 11 o + o 2 14 o o o 2 14 + + o 2 8 o o o 2 5 o + o 2 15 o o o 2 12 o o o 2 10 + + o 3 7 - o o 3 7 o o o 3 12 o o + 3 12 + o + 3 5 - o o 3 5 o + o 3 9 o o + 3 6 o o o 3 11 o o o 3 14 o o + 3 8 o o o 3 13 o o + 4 15 - o o 4 15 o o o 4 11 - o o 4 12 - o o 4 6 o o o 4 10 o o o 4 8 o o o 5 14 o o + 5 15 o o o 5 15 + o o 5 7 o + o 5 7 o o o 5 10 o o + 5 13 + o o 6 12 - o o 6 15 - o o 6 15 o + o 6 14 o + + 6 11 o o o 7 10 o o o 7 9 o o o 7 13 o o o 7 13 + o o 7 14 + o o 8 10 o o o 8 10 o o o 8 14 o + o 8 14 + + o 8 11 o + o 8 13 o o o 9 12 + o o 9 15 o o o 9 11 o + o 9 14 o + o 10 11 o o o 10 11 o o o i u y 1s 1s 1s r x z 1s 1s 1s f i y 1s 1s 2s l r z 1s 1s 2s x f y 1s 1s 1s u l z 1s 1s 1s r x y 1s 1s 2s i u z 1s 1s 2s l r y 1s 1s 1s f i z 1s 1s 1s u l y 1s 1s 2s x f z 1s 1s 2s x r z 1s 1s 2s u i y 1s 1s 2s r l z 1s 1s 1s i f y 1s 1s 1s l u z 1s 1s 1s f x y 1s 1s 2s u i z 1s 1s 1s x r y 1s 1s 1s i f z 1s 1s 1s r l y 1s 1s 1s f x z 1s 1s 1s l u y 1s 1s 1s
